CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Total_with_cancer,Invasive_total,Non_or_micro_invasive,Cancer_non_microinvasive,Cancer_microinvasive,Small_invasive,Invasive_not_known,Invasive_lessthan10mm,Invasive_10mmto15mm,Invasive_15mmto20mm,Invasive_20mmto50mm,Invasive_50mmplus,Invasive_unknown,Rate_with_cancer,Rate_non_or_micro_invasive,Rate_small_invasive,Percent_small_invasive
2021-22,R8,South East,South East,Region,45 and over,A to F2,3365.0,2601.0,764.0,719.0,45.0,1250.0,0.0,629.0,621.0,461.0,633.0,81.0,176.0,9.717625722685241,2.2063197777508248,3.6098163902991236,48.05843906189927
2021-22,R1,North East,North East,Region,50<71,A to F2,1075.0,839.0,236.0,226.0,10.0,443.0,0.0,227.0,216.0,142.0,184.0,34.0,36.0,8.571815869421343,1.881812600170639,3.5323855164220044,52.80095351609059
2021-22,R10,South West,South West,Region,50<71,A to F2,2386.0,1885.0,501.0,476.0,25.0,919.0,0.0,447.0,472.0,408.0,427.0,40.0,91.0,9.290047267885093,1.9506763123262496,3.5781866886782905,48.753315649867375
2021-22,R2,North West,North West,Region,50<71,A to F2,2161.0,1695.0,461.0,442.0,19.0,797.0,5.0,407.0,390.0,317.0,433.0,44.0,104.0,8.864186389925756,1.8909717379712048,3.269207104475163,47.02064896755162
2021-22,R3,Yorkshire and the Humber,Yorkshire and the Humber,Region,50<71,A to F2,1729.0,1387.0,342.0,325.0,17.0,683.0,0.0,305.0,378.0,283.0,327.0,35.0,59.0,7.810170839017427,1.5448689571682823,3.0852207536430902,49.24297043979812
2021-22,R4,East Midlands,East Midlands,Region,50<71,A to F2,1829.0,1455.0,374.0,358.0,16.0,775.0,0.0,364.0,411.0,228.0,344.0,30.0,78.0,8.549165883733215,1.7481618592215538,3.6225279168361073,53.264604810996566
2021-22,R5,West Midlands,West Midlands,Region,50<71,A to F2,1767.0,1407.0,360.0,352.0,8.0,645.0,0.0,334.0,311.0,274.0,363.0,40.0,85.0,9.293787836551358,1.893471206088562,3.392469244242007,45.84221748400853
2021-22,R6,East of England,East of England,Region,50<71,A to F2,1822.0,1473.0,349.0,318.0,31.0,696.0,0.0,339.0,357.0,291.0,345.0,46.0,95.0,7.945645158476809,1.5219704502241527,3.035219006750746,47.25050916496945
2021-22,R7,London,London,Region,50<71,A to F2,2209.0,1680.0,529.0,510.0,19.0,682.0,0.0,336.0,346.0,352.0,441.0,59.0,146.0,8.589515269817323,2.056973099924565,2.651901047539798,40.595238095238095
2021-22,R8,South East,South East,Region,50<71,A to F2,2971.0,2276.0,695.0,657.0,38.0,1095.0,0.0,551.0,544.0,413.0,545.0,71.0,152.0,9.204753878947107,2.1532493927526892,3.392529618797403,48.110720562390156
2011-12,R1,North East,Gateshead,BSU,45 and over,A to F2,225.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.935454041057888,1.7261574502188521,2.527587694963319,48.5207100591716
2011-12,R1,North East,Newcastle,BSU,45 and over,A to F2,293.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.969845400275526,2.234807898362161,3.3369049441298024,49.77168949771689
2011-12,R1,North East,North Cumbria,BSU,45 and over,A to F2,159.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.160569222791958,1.1522728582128248,4.205795932476811,52.51798561151079
2011-12,R1,North East,North Tees,BSU,45 and over,A to F2,250.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.485926458258474,1.3474667624865253,3.263863935800695,53.170731707317074
2011-12,R10,South West,Avon,BSU,45 and over,A to F2,309.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.869370533023336,2.0092425155716294,3.9323746376187607,57.32217573221757
2011-12,R10,South West,Cornwall,BSU,45 and over,A to F2,168.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.410710284561953,2.296661438494286,4.425274479049966,62.698412698412696
2011-12,R10,South West,Dorset,BSU,45 and over,A to F2,286.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.827705413914439,2.1914933020556826,3.580467930119143,53.95348837209303
2011-12,R10,South West,Gloucestershire,BSU,45 and over,A to F2,210.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.999695249704773,1.3713763285208183,2.438002361814788,36.7816091954023
2011-12,R10,South West,North & East Devon,BSU,45 and over,A to F2,183.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.7750175854281585,1.4808781607493244,3.33197586168598,62.93706293706294
2011-12,R10,South West,Somerset,BSU,45 and over,A to F2,187.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.159881310817298,1.4399790548501112,3.7963084173321118,56.493506493506494
2011-12,R10,South West,South Devon (Torbay),BSU,45 and over,A to F2,75.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.852444038373687,2.0100502512562817,2.649611694837825,54.71698113207547
2011-12,R10,South West,West Devon & East Cornwall,BSU,45 and over,A to F2,191.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.59044706305658,2.338760456957812,2.428712782225421,38.84892086330935
2011-12,R10,South West,Wiltshire,BSU,45 and over,A to F2,178.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.730391731086598,1.6503083470859028,2.9966125249717708,49.28571428571429
2011-12,R2,North West,"Bolton, Bury & Rochdale",BSU,45 and over,A to F2,195.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.227843878572223,1.4826346417584046,2.8911375514288893,50.32258064516129
2011-12,R2,North West,Chester,BSU,45 and over,A to F2,77.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.553654743390357,1.666296378582537,2.6660742057320594,38.70967741935484
2011-12,R2,North West,Crewe,BSU,45 and over,A to F2,92.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.382442625581768,1.2839030653185683,2.0060985395602633,32.89473684210527
2011-12,R2,North West,East Cheshire & Stockport,BSU,45 and over,A to F2,176.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.567812287021711,1.606464803816571,3.6510563723103884,52.44755244755245
2011-12,R2,North West,East Lancashire,BSU,45 and over,A to F2,166.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.212497918863422,2.2198790165935955,4.217770131527832,60.317460317460316
2011-12,R2,North West,Greater Manchester,BSU,45 and over,A to F2,329.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.656755690040784,1.7366136034732274,3.8942244441520852,56.48854961832062
2011-12,R2,North West,Liverpool,BSU,45 and over,A to F2,247.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.10181388788664,1.9680519565716537,2.689671007314593,43.85026737967914
2011-12,R2,North West,North Lancashire,BSU,45 and over,A to F2,290.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.052341502305106,1.8371520676626572,3.3623349162882596,41.27659574468085
2011-12,R2,North West,South Lancashire,BSU,45 and over,A to F2,188.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.070593102410772,1.1658956711422017,2.70788672007221,45.85987261146497
2011-12,R2,North West,Warrington,BSU,45 and over,A to F2,186.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.440665922241397,1.6749568571718607,3.0453761039488376,39.21568627450981
2011-12,R2,North West,Wirral,BSU,45 and over,A to F2,106.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.68994917199541,1.311690441055911,3.279226102639777,44.44444444444444
2011-12,R3,Yorkshire and the Humber,Barnsley,BSU,45 and over,A to F2,56.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.416867193766472,1.3750429700928155,2.6354990260112294,52.27272727272727
2011-12,R3,Yorkshire and the Humber,Doncaster,BSU,45 and over,A to F2,136.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.498070349542398,1.6539861065167052,2.9771749917300694,50.943396226415096
2011-12,R3,Yorkshire and the Humber,Humberside,BSU,45 and over,A to F2,225.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.97328457199529,1.549618793776731,3.0372528358023922,56.00000000000001
2011-12,R3,Yorkshire and the Humber,Leeds Wakefield,BSU,45 and over,A to F2,357.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.762456433164793,1.5954052329291641,4.0744195179421725,57.24137931034483
2011-12,R3,Yorkshire and the Humber,North Yorkshire,BSU,45 and over,A to F2,259.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.136165757425469,1.377638177109164,3.113462280266711,54.066985645933016
2011-12,R3,Yorkshire and the Humber,Pennine,BSU,45 and over,A to F2,288.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.422871723498028,1.4948838887600195,3.5567927008428053,60.0
2011-12,R3,Yorkshire and the Humber,Rotherham,BSU,45 and over,A to F2,70.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.89383494189482,1.0833169194406145,3.840850896198542,66.10169491525424
2011-12,R3,Yorkshire and the Humber,Sheffield,BSU,45 and over,A to F2,159.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.252452379716614,1.6608709191882494,3.4255462708257642,51.96850393700787
2011-12,R4,East Midlands,Derby City & South Derbyshire,BSU,45 and over,A to F2,231.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.21245733788396,1.244311717861206,3.626279863481229,52.57731958762887
2011-12,R4,East Midlands,Kettering,BSU,45 and over,A to F2,107.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.771644392794887,1.3073794305636257,3.1958163858221966,49.43820224719101
2011-12,R4,East Midlands,Leicestershire,BSU,45 and over,A to F2,295.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.165863920721918,1.3840447323257488,3.9030061451586113,58.0246913580247
2011-12,R4,East Midlands,Lincolnshire,BSU,45 and over,A to F2,249.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.5748357264541255,0.9430518374300316,3.7417863227062544,56.42201834862385
2011-12,R4,East Midlands,North Derbyshire & Chesterfield,BSU,45 and over,A to F2,122.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.457668561648022,1.1614401858304297,3.3620636958249284,53.398058252427184
2011-12,R4,East Midlands,North Nottinghamshire,BSU,45 and over,A to F2,73.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.0456519640961295,1.2547051442910915,3.378052311552939,58.333333333333336
2011-12,R4,East Midlands,Northampton,BSU,45 and over,A to F2,132.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.72035409922706,1.8497720816542247,3.8316707405694657,55.769230769230774
2011-12,R4,East Midlands,Nottingham City,BSU,45 and over,A to F2,212.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.805021721522715,1.3621971872468892,4.012959281348944,63.372093023255815
2011-12,R5,West Midlands,"City, Sandwell & Walsall",BSU,45 and over,A to F2,280.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.659056316590563,1.688546423135464,2.045281582952816,41.14832535885167
2011-12,R5,West Midlands,Dudley & Wolverhampton,BSU,45 and over,A to F2,139.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.713651498335183,1.4983351831298557,3.274139844617092,52.67857142857143
2011-12,R5,West Midlands,Hereford & Worcester,BSU,45 and over,A to F2,261.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.983272527018656,1.961864115096028,4.233496248365113,60.29411764705882
2011-12,R5,West Midlands,North Staffordshire,BSU,45 and over,A to F2,192.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.629601330396872,2.292237853386669,3.505775540473729,55.319148936170215
2011-12,R5,West Midlands,Shropshire,BSU,45 and over,A to F2,202.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.379656517049698,2.0326889571061146,3.3186758483365137,52.28758169934641
2011-12,R5,West Midlands,South Birmingham,BSU,45 and over,A to F2,142.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.12405532582347,2.9944388991872235,3.921289034649936,55.00000000000001
2011-12,R5,West Midlands,South Staffordshire,BSU,45 and over,A to F2,208.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.195752393711336,1.1820796721699043,3.664446983726703,52.24719101123596
2011-12,R5,West Midlands,"Warwickshire, Solihull & Coventry",BSU,45 and over,A to F2,331.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.360697145743876,1.5660520333417531,3.359434200555696,49.44237918215613
2011-12,R6,East of England,Bedfordshire & Hertfordshire,BSU,45 and over,A to F2,332.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.657179759213986,1.845103556437105,2.9521656902993683,50.79365079365079
2011-12,R6,East of England,Cambridge & Huntingdon,BSU,45 and over,A to F2,150.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.724480893386843,2.2683650322805793,3.373465945442913,52.25225225225225
2011-12,R6,East of England,Colchester & Chelmsford,BSU,45 and over,A to F2,248.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.51940913775335,1.580212985228444,3.2291308828581244,46.53465346534654
2011-12,R6,East of England,East Suffolk,BSU,45 and over,A to F2,101.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.095720924618263,1.6899028305872412,2.474500573359889,56.16438356164384
2011-12,R6,East of England,Epping,BSU,45 and over,A to F2,91.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.3447959651536,2.1091242549289317,3.026134800550206,48.529411764705884
2011-12,R6,East of England,James Paget,BSU,45 and over,A to F2,78.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.940736785904965,1.5127246841074924,2.4915465385299873,45.90163934426229
2011-12,R6,East of England,Kings Lynn,BSU,45 and over,A to F2,103.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.919106317411401,1.7334360554699537,5.104006163328197,62.35294117647059
2011-12,R6,East of England,Norfolk & Norwich,BSU,45 and over,A to F2,204.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.876751998146647,1.3127919996911077,3.4750376462411676,52.94117647058824
2011-12,R6,East of England,Peterborough,BSU,45 and over,A to F2,103.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.854328874692221,1.9964064683569573,2.994609702535436,61.64383561643836
2011-12,R6,East of England,South Essex (Southend),BSU,45 and over,A to F2,165.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.192676547515258,1.3077593722755014,3.0950305143853534,52.59259259259259
2011-12,R6,East of England,West Suffolk,BSU,45 and over,A to F2,98.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.863163606764946,1.899249344306774,3.8889391335805374,55.84415584415584
2011-12,R7,London,Central & East London,BSU,45 and over,A to F2,200.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.868839509564859,0.7555723460521344,3.331387162138957,54.49438202247191
2011-12,R7,London,North London,BSU,45 and over,A to F2,358.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.416153957698921,2.009404843287138,1.9679738155904958,36.53846153846153
