CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Initial_referred,Percent_assessment,Referral_cyt_bio,Open_biop_total,Final_STR,Percent_STR
2014-15,E92000001,England,England,National,55-59,E,189.0,8.426214890771288,90.0,1.0,1.0,0.04458314757021846
2014-15,E92000001,England,England,National,55-59,F1,246.0,3.588098016336056,96.0,2.0,1.0,0.014585764294049007
2014-15,E92000001,England,England,National,55-59,F2,58.0,5.192479856759177,20.0,3.0,2.0,0.17905102954341987
2014-15,E92000001,England,England,National,60-64,A,154.0,7.281323877068557,79.0,2.0,1.0,0.04728132387706856
2014-15,E92000001,England,England,National,60-64,A to F2,12786.0,3.1768196025621274,6078.0,217.0,141.0,0.035032970746227125
2014-15,E92000001,England,England,National,60-64,B,448.0,8.464009068581145,251.0,12.0,7.0,0.1322501416965804
2014-15,E92000001,England,England,National,60-64,C1,10109.0,2.8610809219761806,4760.0,172.0,99.0,0.028019290857220484
2014-15,E92000001,England,England,National,60-64,C2,1583.0,4.6803855478682515,790.0,19.0,26.0,0.07687304121577672
2014-15,E92000001,England,England,National,60-64,D,135.0,97.12230215827337,20.0,6.0,7.0,5.0359712230215825
2014-15,E92000001,England,England,National,60-64,E,88.0,7.605877268798617,48.0,1.0,0.0,0.0
2014-15,E92000001,England,England,National,60-64,F1,200.0,3.7544584193730053,100.0,4.0,1.0,0.018772292096865026
2014-15,E92000001,England,England,National,60-64,F2,69.0,5.319969159599075,30.0,1.0,0.0,0.0
2014-15,E92000001,England,England,National,65-70,A,106.0,7.076101468624834,56.0,0.0,4.0,0.26702269692923897
2014-15,E92000001,England,England,National,65-70,A to F2,15625.0,3.391077505382318,8025.0,233.0,155.0,0.033639488853392595
2014-15,E92000001,England,England,National,65-70,B,276.0,8.6765168186105,143.0,5.0,7.0,0.22005658597925182
2014-15,E92000001,England,England,National,65-70,C1,12739.0,3.1139390265365585,6558.0,186.0,121.0,0.02957740970334591
2014-15,E92000001,England,England,National,65-70,C2,1869.0,5.10014735578235,995.0,34.0,15.0,0.04093216176390329
2014-15,E92000001,England,England,National,65-70,D,150.0,98.68421052631578,20.0,2.0,6.0,3.9473684210526314
2014-15,E92000001,England,England,National,65-70,E,56.0,5.88235294117647,23.0,0.0,0.0,0.0
2014-15,E92000001,England,England,National,65-70,F1,326.0,4.268133019114952,168.0,5.0,1.0,0.013092432573972246
2014-15,E92000001,England,England,National,65-70,F2,103.0,6.417445482866044,62.0,1.0,1.0,0.06230529595015576
2014-15,E92000001,England,England,National,Over 70,A,8.0,8.333333333333332,6.0,0.0,0.0,0.0
2014-15,E92000001,England,England,National,Over 70,A to F2,5425.0,4.067966916368599,2988.0,99.0,73.0,0.054739462653439215
2014-15,E92000001,England,England,National,Over 70,B,23.0,8.424908424908425,12.0,0.0,0.0,0.0
2014-15,E92000001,England,England,National,Over 70,C1,1731.0,3.320544791866488,939.0,30.0,19.0,0.03644734318051026
2014-15,E92000001,England,England,National,Over 70,C2,346.0,5.624187256176853,201.0,8.0,3.0,0.04876462938881665
2014-15,E92000001,England,England,National,Over 70,D,92.0,92.0,21.0,1.0,10.0,10.0
2014-15,E92000001,England,England,National,Over 70,E,144.0,7.623080995235575,73.0,2.0,4.0,0.21175224986765487
2014-15,E92000001,England,England,National,Over 70,F1,2042.0,3.646298346487625,1124.0,41.0,23.0,0.041069961787079036
2014-15,E92000001,England,England,National,Over 70,F2,1039.0,6.2152300053837415,612.0,17.0,14.0,0.08374708380690314
2015-16,E92000001,England,England,National,45 and over,A,24307.0,7.594584714597712,11215.0,526.0,240.0,0.07498664300421488
2015-16,E92000001,England,England,National,45 and over,A to F2,88654.0,4.101943858882841,40747.0,1616.0,837.0,0.03872726566071399
2015-16,E92000001,England,England,National,45 and over,B,5300.0,7.532689027856737,2501.0,116.0,53.0,0.07532689027856737
2015-16,E92000001,England,England,National,45 and over,C1,46213.0,3.044922373027205,20946.0,766.0,355.0,0.023390549032191323
2015-16,E92000001,England,England,National,45 and over,C2,6107.0,4.636349832979046,2981.0,107.0,87.0,0.06604919526267841
2015-16,E92000001,England,England,National,45 and over,D,854.0,98.72832369942196,114.0,11.0,50.0,5.780346820809249
2015-16,E92000001,England,England,National,45 and over,E,1612.0,7.731044074624719,734.0,29.0,14.0,0.06714306268284495
2015-16,E92000001,England,England,National,45 and over,F1,3049.0,3.7769739613011915,1559.0,43.0,29.0,0.035923989792631866
2015-16,E92000001,England,England,National,45 and over,F2,1212.0,6.3849963122958595,697.0,18.0,9.0,0.04741333895269202
2015-16,E92000001,England,England,National,45-49,A,12046.0,7.402218330414477,5311.0,261.0,109.0,0.06698005960610809
2015-16,E92000001,England,England,National,45-49,A to F2,13331.0,7.1813353157288,5777.0,286.0,128.0,0.06895288578600903
2015-16,E92000001,England,England,National,45-49,B,225.0,8.116883116883116,101.0,4.0,4.0,0.1443001443001443
2015-16,E92000001,England,England,National,45-49,C1,648.0,4.181454475059689,212.0,14.0,7.0,0.045170032909595405
2015-16,E92000001,England,England,National,45-49,C2,35.0,6.796116504854369,14.0,0.0,1.0,0.1941747572815534
2015-16,E92000001,England,England,National,45-49,D,91.0,96.80851063829788,10.0,4.0,5.0,5.319148936170213
2015-16,E92000001,England,England,National,45-49,E,265.0,7.116004296455425,123.0,3.0,2.0,0.05370569280343716
2015-16,E92000001,England,England,National,45-49,F1,20.0,6.802721088435375,5.0,0.0,0.0,0.0
2015-16,E92000001,England,England,National,45-49,F2,1.0,33.33333333333333,1.0,0.0,0.0,0.0
2015-16,E92000001,England,England,National,45-74,A,24307.0,7.594584714597712,11215.0,526.0,240.0,0.07498664300421488
2015-16,E92000001,England,England,National,45-74,A to F2,86682.0,4.09101013242617,39657.0,1593.0,818.0,0.038606011494019606
2015-16,E92000001,England,England,National,45-74,B,5300.0,7.532689027856737,2501.0,116.0,53.0,0.07532689027856737
2015-16,E92000001,England,England,National,45-74,C1,46213.0,3.0449243792934864,20946.0,766.0,355.0,0.023390564443970044
2015-16,E92000001,England,England,National,45-74,C2,6107.0,4.636349832979046,2981.0,107.0,87.0,0.06604919526267841
2015-16,E92000001,England,England,National,45-74,D,823.0,99.03730445246691,109.0,11.0,49.0,5.896510228640193
2015-16,E92000001,England,England,National,45-74,E,1541.0,7.79109156175742,696.0,27.0,14.0,0.07078214267657618
2015-16,E92000001,England,England,National,45-74,F1,1944.0,3.85057243592283,967.0,30.0,17.0,0.03367270134294656
2015-16,E92000001,England,England,National,45-74,F2,447.0,5.6567957479119215,242.0,10.0,3.0,0.037965072133637055
2015-16,E92000001,England,England,National,50-52,A,11340.0,7.796708056598326,5465.0,247.0,117.0,0.08044222598077637
2015-16,E92000001,England,England,National,50-52,A to F2,18882.0,5.959136269243636,8333.0,395.0,191.0,0.06027936804499177
2015-16,E92000001,England,England,National,50-52,B,1635.0,7.67497535558372,735.0,40.0,16.0,0.07510679247054405
2015-16,E92000001,England,England,National,50-52,C1,4817.0,3.540297805412239,1733.0,84.0,34.0,0.024988608134526906
2015-16,E92000001,England,England,National,50-52,C2,178.0,4.490413723511604,63.0,7.0,5.0,0.12613521695257315
2015-16,E92000001,England,England,National,50-52,D,173.0,98.85714285714286,21.0,3.0,13.0,7.428571428571429
2015-16,E92000001,England,England,National,50-52,E,666.0,8.014440433212997,288.0,13.0,6.0,0.07220216606498195
2015-16,E92000001,England,England,National,50-52,F1,69.0,4.3726235741444865,27.0,1.0,0.0,0.0
2015-16,E92000001,England,England,National,50-52,F2,4.0,20.0,1.0,0.0,0.0,0.0
2015-16,E92000001,England,England,National,50<71,A,12257.0,7.796825800706085,5903.0,265.0,131.0,0.08333068286632105
2015-16,E92000001,England,England,National,50<71,A to F2,69622.0,3.7945176735402404,31913.0,1244.0,655.0,0.035698616474230234
2015-16,E92000001,England,England,National,50<71,B,5035.0,7.488102320047591,2377.0,110.0,47.0,0.06989886972040453
2015-16,E92000001,England,England,National,50<71,C1,43564.0,3.0206691596224373,19684.0,718.0,336.0,0.023297788027571823
2015-16,E92000001,England,England,National,50<71,C2,5722.0,4.601342929516304,2782.0,103.0,80.0,0.06433195287684453
2015-16,E92000001,England,England,National,50<71,D,681.0,99.27113702623906,94.0,7.0,41.0,5.97667638483965
2015-16,E92000001,England,England,National,50<71,E,1227.0,8.021705020920503,549.0,23.0,12.0,0.07845188284518828
2015-16,E92000001,England,England,National,50<71,F1,913.0,3.86504106341546,411.0,14.0,7.0,0.029633392600118533
2015-16,E92000001,England,England,National,50<71,F2,223.0,5.304471931493816,113.0,4.0,1.0,0.02378686964795433
2015-16,E92000001,England,England,National,53-54,A,306.0,7.657657657657657,154.0,7.0,3.0,0.07507507507507508
2015-16,E92000001,England,England,National,53-54,A to F2,7388.0,3.8058344451713606,3013.0,132.0,66.0,0.033999062450096075
2015-16,E92000001,England,England,National,53-54,B,1402.0,7.225686749471731,631.0,30.0,14.0,0.07215379065093026
2015-16,E92000001,England,England,National,53-54,C1,5042.0,3.1511515265147962,1987.0,87.0,35.0,0.02187431642761164
2015-16,E92000001,England,England,National,53-54,C2,217.0,4.004428861413545,89.0,1.0,4.0,0.07381435689241557
2015-16,E92000001,England,England,National,53-54,D,95.0,100.0,15.0,1.0,5.0,5.263157894736842
2015-16,E92000001,England,England,National,53-54,E,204.0,8.640406607369759,90.0,6.0,4.0,0.16941973739940702
2015-16,E92000001,England,England,National,53-54,F1,120.0,4.318100035984167,46.0,0.0,1.0,0.035984166966534725
2015-16,E92000001,England,England,National,53-54,F2,2.0,3.076923076923077,1.0,0.0,0.0,0.0
2015-16,E92000001,England,England,National,55-59,A,319.0,8.27926291201661,155.0,6.0,7.0,0.18167661562418894
2015-16,E92000001,England,England,National,55-59,A to F2,14280.0,3.160012126657181,6234.0,267.0,114.0,0.025226987565750605
2015-16,E92000001,England,England,National,55-59,B,1295.0,7.544421788523158,615.0,28.0,9.0,0.05243227497815321
2015-16,E92000001,England,England,National,55-59,C1,10521.0,2.743945376682854,4548.0,191.0,77.0,0.020082101891890483
2015-16,E92000001,England,England,National,55-59,C2,1498.0,4.070099171308246,682.0,31.0,13.0,0.03532128786849613
2015-16,E92000001,England,England,National,55-59,D,135.0,100.0,18.0,0.0,5.0,3.7037037037037033
2015-16,E92000001,England,England,National,55-59,E,205.0,8.422350041084634,94.0,3.0,1.0,0.041084634346754315
2015-16,E92000001,England,England,National,55-59,F1,247.0,3.5724616719699163,95.0,6.0,2.0,0.02892681515765114
2015-16,E92000001,England,England,National,55-59,F2,60.0,5.150214592274678,27.0,2.0,0.0,0.0
2015-16,E92000001,England,England,National,60-64,A,174.0,7.461406518010291,84.0,3.0,2.0,0.08576329331046312
2015-16,E92000001,England,England,National,60-64,A to F2,12697.0,3.195049774028928,5987.0,203.0,120.0,0.03019657973406879
2015-16,E92000001,England,England,National,60-64,B,428.0,7.36280750043007,238.0,6.0,5.0,0.0860141063134354
2015-16,E92000001,England,England,National,60-64,C1,9876.0,2.8692954014573093,4633.0,159.0,77.0,0.022370974677218793
2015-16,E92000001,England,England,National,60-64,C2,1759.0,4.722274423474455,854.0,27.0,23.0,0.061746624070444844
2015-16,E92000001,England,England,National,60-64,D,128.0,99.2248062015504,19.0,2.0,11.0,8.527131782945736
2015-16,E92000001,England,England,National,60-64,E,76.0,6.296603148301575,36.0,1.0,0.0,0.0
2015-16,E92000001,England,England,National,60-64,F1,191.0,3.7166763961860285,90.0,4.0,1.0,0.01945903872348706
2015-16,E92000001,England,England,National,60-64,F2,65.0,4.883546205860256,33.0,1.0,1.0,0.07513148009015778
2015-16,E92000001,England,England,National,65-70,A,118.0,7.477820025348543,45.0,2.0,2.0,0.12674271229404308
2015-16,E92000001,England,England,National,65-70,A to F2,16375.0,3.450775607916026,8346.0,247.0,164.0,0.03456043967622768
2015-16,E92000001,England,England,National,65-70,B,275.0,7.733408323959505,158.0,6.0,3.0,0.0843644544431946
2015-16,E92000001,England,England,National,65-70,C1,13308.0,3.1798675294140133,6783.0,197.0,113.0,0.027000678601125906
2015-16,E92000001,England,England,National,65-70,C2,2070.0,5.058898284373625,1094.0,37.0,35.0,0.08553692751356372
2015-16,E92000001,England,England,National,65-70,D,150.0,98.68421052631578,21.0,1.0,7.0,4.605263157894736
2015-16,E92000001,England,England,National,65-70,E,76.0,7.723577235772358,41.0,0.0,1.0,0.10162601626016261
2015-16,E92000001,England,England,National,65-70,F1,286.0,3.9656128674431503,153.0,3.0,3.0,0.04159733777038269
2015-16,E92000001,England,England,National,65-70,F2,92.0,5.668515095502157,51.0,1.0,0.0,0.0
2015-16,E92000001,England,England,National,Over 70,A,4.0,3.418803418803419,1.0,0.0,0.0,0.0
2015-16,E92000001,England,England,National,Over 70,A to F2,5701.0,4.048171896413381,3057.0,86.0,54.0,0.03834437509319813
2015-16,E92000001,England,England,National,Over 70,B,40.0,11.494252873563218,23.0,2.0,2.0,0.5747126436781609
2015-16,E92000001,England,England,National,Over 70,C1,2001.0,3.334277573192475,1050.0,34.0,12.0,0.019995667605352173
2015-16,E92000001,England,England,National,Over 70,C2,350.0,5.109489051094891,185.0,4.0,6.0,0.0875912408759124
2015-16,E92000001,England,England,National,Over 70,D,82.0,96.47058823529412,10.0,0.0,4.0,4.705882352941177
2015-16,E92000001,England,England,National,Over 70,E,120.0,6.553795740032769,62.0,3.0,0.0,0.0
2015-16,E92000001,England,England,National,Over 70,F1,2116.0,3.724696356275304,1143.0,29.0,22.0,0.03872557648301356
2015-16,E92000001,England,England,National,Over 70,F2,988.0,6.686971235194586,583.0,14.0,8.0,0.05414551607445009
2016-17,E92000001,England,England,National,45 and over,A,22318.0,7.6043735881072205,10142.0,453.0,195.0,0.0664420131589259
2016-17,E92000001,England,England,National,45 and over,A to F2,89104.0,4.051393553162718,40255.0,1443.0,724.0,0.03291893666378398
2016-17,E92000001,England,England,National,45 and over,B,5957.0,8.023435921610883,2849.0,114.0,59.0,0.07946663074954542
2016-17,E92000001,England,England,National,45 and over,C1,48201.0,3.0533591955515633,21347.0,665.0,342.0,0.021664464323948352
2016-17,E92000001,England,England,National,45 and over,C2,6459.0,4.631136668363579,3082.0,120.0,52.0,0.03728427105665058
2016-17,E92000001,England,England,National,45 and over,D,754.0,95.80686149936467,118.0,11.0,33.0,4.193138500635324
2016-17,E92000001,England,England,National,45 and over,E,1478.0,8.050108932461873,659.0,31.0,11.0,0.05991285403050109
2016-17,E92000001,England,England,National,45 and over,F1,3023.0,3.8119136487440732,1559.0,38.0,27.0,0.03404620195702613
2016-17,E92000001,England,England,National,45 and over,F2,914.0,6.066640116819328,499.0,11.0,5.0,0.03318730917297225
2016-17,E92000001,England,England,National,45-49,A,11265.0,7.49162055756544,4905.0,245.0,89.0,0.059188125133007016
2016-17,E92000001,England,England,National,45-49,A to F2,12604.0,7.216719152590896,5357.0,268.0,100.0,0.057257371886630395
2016-17,E92000001,England,England,National,45-49,B,275.0,9.08790482485129,103.0,7.0,4.0,0.13218770654329146
2016-17,E92000001,England,England,National,45-49,C1,698.0,4.018885306310456,217.0,11.0,3.0,0.017273146015660986
2016-17,E92000001,England,England,National,45-49,C2,26.0,4.924242424242424,9.0,2.0,0.0,0.0
2016-17,E92000001,England,England,National,45-49,D,69.0,97.1830985915493,14.0,0.0,3.0,4.225352112676056
2016-17,E92000001,England,England,National,45-49,E,262.0,8.208020050125313,108.0,3.0,1.0,0.03132832080200501
2016-17,E92000001,England,England,National,45-49,F1,8.0,8.51063829787234,1.0,0.0,0.0,0.0
2016-17,E92000001,England,England,National,45-49,F2,1.0,33.33333333333333,0.0,0.0,0.0,0.0
2016-17,E92000001,England,England,National,45-74,A,22318.0,7.6043735881072205,10142.0,453.0,195.0,0.0664420131589259
2016-17,E92000001,England,England,National,45-74,A to F2,87359.0,4.043873942266743,39291.0,1422.0,707.0,0.032727239061603124
2016-17,E92000001,England,England,National,45-74,B,5957.0,8.023435921610883,2849.0,114.0,59.0,0.07946663074954542
2016-17,E92000001,England,England,National,45-74,C1,48201.0,3.0533591955515633,21347.0,665.0,342.0,0.021664464323948352
2016-17,E92000001,England,England,National,45-74,C2,6459.0,4.631169874092982,3082.0,120.0,52.0,0.03728453838873433
2016-17,E92000001,England,England,National,45-74,D,733.0,95.81699346405229,115.0,10.0,32.0,4.183006535947712
2016-17,E92000001,England,England,National,45-74,E,1418.0,8.10007997258083,624.0,29.0,11.0,0.0628355992231235
2016-17,E92000001,England,England,National,45-74,F1,1904.0,3.8833367326126864,941.0,27.0,16.0,0.03263308178666123
2016-17,E92000001,England,England,National,45-74,F2,369.0,5.157232704402516,191.0,4.0,0.0,0.0
2016-17,E92000001,England,England,National,50-52,A,10074.0,7.7086123120480545,4779.0,201.0,95.0,0.07269388223591078
2016-17,E92000001,England,England,National,50-52,A to F2,18512.0,5.796447984769921,7845.0,352.0,156.0,0.04884647178176899
2016-17,E92000001,England,England,National,50-52,B,1893.0,7.826841974696105,823.0,42.0,15.0,0.06201935003721162
2016-17,E92000001,England,England,National,50-52,C1,5458.0,3.633990931667921,1834.0,83.0,32.0,0.021305919716631268
2016-17,E92000001,England,England,National,50-52,C2,228.0,4.727348123574539,82.0,7.0,1.0,0.02073398299813394
2016-17,E92000001,England,England,National,50-52,D,159.0,97.54601226993866,21.0,2.0,8.0,4.9079754601226995
2016-17,E92000001,England,England,National,50-52,E,602.0,8.339105139215958,273.0,16.0,5.0,0.06926167059149467
2016-17,E92000001,England,England,National,50-52,F1,93.0,4.505813953488372,31.0,1.0,0.0,0.0
2016-17,E92000001,England,England,National,50-52,F2,5.0,14.285714285714285,2.0,0.0,0.0,0.0
2016-17,E92000001,England,England,National,50<71,A,11037.0,7.7194234037642415,5231.0,208.0,106.0,0.07413779838715318
2016-17,E92000001,England,England,National,50<71,A to F2,70944.0,3.7625575038477326,31887.0,1104.0,582.0,0.030866718358696723
2016-17,E92000001,England,England,National,50<71,B,5654.0,7.9764121663563,2725.0,106.0,54.0,0.07618080243778569
2016-17,E92000001,England,England,National,50<71,C1,45353.0,3.0283666064372072,20000.0,630.0,326.0,0.021768075181322726
2016-17,E92000001,England,England,National,50<71,C2,6047.0,4.58425569336204,2846.0,114.0,48.0,0.03638899839281924
2016-17,E92000001,England,England,National,50<71,D,620.0,95.67901234567901,93.0,9.0,27.0,4.166666666666666
