CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Screened,Invited,Uptake
2018-19,N1,North East and Yorkshire,Sheffield,BSU,50<71,D,not included,not included,100.0
2018-19,N2,North West,Bolton,BSU,50<71,D,not included,not included,100.0
2018-19,N2,North West,Cheshire & Stockport,BSU,50<71,D,not included,not included,100.0
2018-19,N2,North West,Crewe,BSU,50<71,D,not included,not included,100.0
2018-19,N2,North West,East Lancashire,BSU,50<71,D,not included,not included,100.0
2018-19,N2,North West,Liverpool,BSU,50<71,D,not included,not included,100.0
2018-19,N2,North West,Manchester,BSU,50<71,D,not included,not included,100.0
2018-19,N2,North West,North Lancashire & South Cumbria,BSU,50<71,D,not included,not included,100.0
2018-19,N2,North West,South Lancashire,BSU,50<71,D,not included,not included,100.0
2018-19,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,D,not included,not included,100.0
2018-19,N2,North West,Wirral & Chester,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,D,not included,not included,z
2018-19,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,Hereford & Worcester,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,Kettering,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,Leicestershire,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,Lincolnshire,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,D,not included,not included,z
2018-19,N3,Midlands,North Midlands,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,North Nottinghamshire,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,Northampton,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,Nottingham City,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,Shropshire,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,South Birmingham,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,D,not included,not included,100.0
2018-19,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,D,not included,not included,100.0
2018-19,N4,East of England,Beds & Herts,BSU,50<71,D,not included,not included,100.0
2018-19,N4,East of England,Cambridge & Huntingdon,BSU,50<71,D,not included,not included,100.0
2018-19,N4,East of England,Chelmsford & Colchester,BSU,50<71,D,not included,not included,100.0
2018-19,N4,East of England,East Suffolk,BSU,50<71,D,not included,not included,100.0
2018-19,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,D,not included,not included,100.0
2018-19,N4,East of England,King's Lynn,BSU,50<71,D,not included,not included,z
2018-19,N4,East of England,Milton Keynes,BSU,50<71,D,not included,not included,100.0
2018-19,N4,East of England,Norfolk & Norwich,BSU,50<71,D,not included,not included,100.0
2018-19,N4,East of England,Peterborough,BSU,50<71,D,not included,not included,80.0
2018-19,N4,East of England,South Essex,BSU,50<71,D,not included,not included,100.0
2018-19,N4,East of England,West Essex (Epping),BSU,50<71,D,not included,not included,z
2018-19,N4,East of England,West Suffolk,BSU,50<71,D,not included,not included,100.0
2018-19,N5,London,Central & East London,BSU,50<71,D,not included,not included,100.0
2018-19,N5,London,North London,BSU,50<71,D,not included,not included,100.0
2018-19,N5,London,Outer North East London,BSU,50<71,D,not included,not included,100.0
2018-19,N5,London,South East London,BSU,50<71,D,not included,not included,100.0
2018-19,N5,London,South West London,BSU,50<71,D,not included,not included,90.47619047619048
2018-19,N5,London,West of London,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,Aylesbury & Wycombe,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,Brighton,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,Canterbury,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,East Berkshire,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,Guildford,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,Isle of Wight,BSU,50<71,D,not included,not included,90.9090909090909
2018-19,N6,South East,Maidstone,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,Medway,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,North & Mid Hampshire,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,Oxfordshire,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,Portsmouth,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,Southampton & Salisbury,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,West Berkshire,BSU,50<71,D,not included,not included,100.0
2018-19,N6,South East,Worthing,BSU,50<71,D,not included,not included,100.0
2018-19,N7,South West,Avon,BSU,50<71,D,not included,not included,100.0
2018-19,N7,South West,Cornwall,BSU,50<71,D,not included,not included,100.0
2018-19,N7,South West,Dorset,BSU,50<71,D,not included,not included,100.0
2018-19,N7,South West,Gloucestershire,BSU,50<71,D,not included,not included,100.0
2018-19,N7,South West,North & East Devon,BSU,50<71,D,not included,not included,100.0
2018-19,N7,South West,Somerset,BSU,50<71,D,not included,not included,90.9090909090909
2018-19,N7,South West,South Devon,BSU,50<71,D,not included,not included,100.0
2018-19,N7,South West,West Devon,BSU,50<71,D,not included,not included,83.33333333333334
2018-19,N7,South West,Wiltshire,BSU,50<71,D,not included,not included,100.0
2019-20,N1,North East and Yorkshire,Barnsley,BSU,50<71,A,not included,not included,67.48466257668711
2019-20,N1,North East and Yorkshire,Doncaster,BSU,50<71,A,not included,not included,67.48905690409869
2019-20,N1,North East and Yorkshire,Gateshead,BSU,50<71,A,not included,not included,69.6007696007696
2019-20,N1,North East and Yorkshire,Humberside,BSU,50<71,A,not included,not included,57.04647676161919
2019-20,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A,not included,not included,62.89320777399319
2019-20,N1,North East and Yorkshire,Newcastle,BSU,50<71,A,not included,not included,64.80280929227445
2019-20,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A,not included,not included,74.91055456171736
2019-20,N1,North East and Yorkshire,North Tees,BSU,50<71,A,not included,not included,65.62050100777425
2019-20,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A,not included,not included,66.44790812141099
2019-20,N1,North East and Yorkshire,Pennine,BSU,50<71,A,not included,not included,58.450840254973926
2019-20,N1,North East and Yorkshire,Rotherham,BSU,50<71,A,not included,not included,68.8039457459926
2019-20,N1,North East and Yorkshire,Sheffield,BSU,50<71,A,not included,not included,64.49638286032277
2019-20,N2,North West,Bolton,BSU,50<71,A,not included,not included,65.26422080107707
2019-20,N2,North West,Cheshire & Stockport,BSU,50<71,A,not included,not included,66.09224531170806
2019-20,N2,North West,Crewe,BSU,50<71,A,not included,not included,63.68754398311049
2019-20,N2,North West,East Lancashire,BSU,50<71,A,not included,not included,67.16932356742782
2019-20,N2,North West,Liverpool,BSU,50<71,A,not included,not included,60.18320610687022
2019-20,N2,North West,Manchester,BSU,50<71,A,not included,not included,59.1421143847487
2019-20,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A,not included,not included,59.74075486084636
2019-20,N2,North West,South Lancashire,BSU,50<71,A,not included,not included,64.9488926746167
2019-20,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A,not included,not included,68.83194278903456
2019-20,N2,North West,Wirral & Chester,BSU,50<71,A,not included,not included,68.88489208633094
2019-20,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A,not included,not included,55.45327754532775
2019-20,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A,not included,not included,58.98922949461475
2019-20,N3,Midlands,Hereford & Worcester,BSU,50<71,A,not included,not included,63.39248865043334
2019-20,N3,Midlands,Kettering,BSU,50<71,A,not included,not included,65.81727781230578
2019-20,N3,Midlands,Leicestershire,BSU,50<71,A,not included,not included,66.79035250463822
2019-20,N3,Midlands,Lincolnshire,BSU,50<71,A,not included,not included,62.77253498210218
2019-20,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A,not included,not included,67.51152073732719
2019-20,N3,Midlands,North Midlands,BSU,50<71,A,not included,not included,65.8458244111349
2019-20,N3,Midlands,North Nottinghamshire,BSU,50<71,A,not included,not included,72.73622047244095
2019-20,N3,Midlands,Northampton,BSU,50<71,A,not included,not included,61.283306144643824
2019-20,N3,Midlands,Nottingham City,BSU,50<71,A,not included,not included,60.86369770580296
2019-20,N3,Midlands,Shropshire,BSU,50<71,A,not included,not included,70.32520325203252
2019-20,N3,Midlands,South Birmingham,BSU,50<71,A,not included,not included,51.26782884310618
2019-20,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A,not included,not included,66.91888619854721
2019-20,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A,not included,not included,58.29934747145188
2019-20,N4,East of England,Beds & Herts,BSU,50<71,A,not included,not included,59.56397612250195
2019-20,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A,not included,not included,60.5427974947808
2019-20,N4,East of England,Chelmsford & Colchester,BSU,50<71,A,not included,not included,62.54375729288215
2019-20,N4,East of England,East Suffolk,BSU,50<71,A,not included,not included,73.05475504322767
2019-20,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A,not included,not included,64.16988416988417
2019-20,N4,East of England,King's Lynn,BSU,50<71,A,not included,not included,67.02898550724638
2019-20,N4,East of England,Milton Keynes,BSU,50<71,A,not included,not included,62.39855725879171
2019-20,N4,East of England,Norfolk & Norwich,BSU,50<71,A,not included,not included,66.0377358490566
2019-20,N4,East of England,Peterborough,BSU,50<71,A,not included,not included,64.56335184250379
2019-20,N4,East of England,South Essex,BSU,50<71,A,not included,not included,66.92180388911875
2019-20,N4,East of England,West Essex (Epping),BSU,50<71,A,not included,not included,57.26062143310082
2019-20,N4,East of England,West Suffolk,BSU,50<71,A,not included,not included,64.99678869621066
2019-20,N5,London,Central & East London,BSU,50<71,A,not included,not included,46.898381533563274
2019-20,N5,London,North London,BSU,50<71,A,not included,not included,50.0
2019-20,N5,London,Outer North East London,BSU,50<71,A,not included,not included,58.16554809843401
2019-20,N5,London,South East London,BSU,50<71,A,not included,not included,51.89012782159369
2019-20,N5,London,South West London,BSU,50<71,A,not included,not included,53.29270357203318
2019-20,N5,London,West of London,BSU,50<71,A,not included,not included,47.751463544438536
2019-20,N6,South East,Aylesbury & Wycombe,BSU,50<71,A,not included,not included,63.78504672897196
2019-20,N6,South East,Brighton,BSU,50<71,A,not included,not included,61.956276763579
2019-20,N6,South East,Canterbury,BSU,50<71,A,not included,not included,61.1699164345404
2019-20,N6,South East,East Berkshire,BSU,50<71,A,not included,not included,60.68376068376068
2019-20,N6,South East,Guildford,BSU,50<71,A,not included,not included,61.955667347901276
2019-20,N6,South East,Isle of Wight,BSU,50<71,A,not included,not included,48.509485094850945
2019-20,N6,South East,Maidstone,BSU,50<71,A,not included,not included,59.03903903903904
2019-20,N6,South East,Medway,BSU,50<71,A,not included,not included,62.78782894736842
2019-20,N6,South East,North & Mid Hampshire,BSU,50<71,A,not included,not included,64.56891126494651
2019-20,N6,South East,Oxfordshire,BSU,50<71,A,not included,not included,61.44109055501461
2019-20,N6,South East,Portsmouth,BSU,50<71,A,not included,not included,56.526674233825204
2019-20,N6,South East,Southampton & Salisbury,BSU,50<71,A,not included,not included,59.623992837958816
2019-20,N6,South East,West Berkshire,BSU,50<71,A,not included,not included,65.77815993121237
2019-20,N6,South East,Worthing,BSU,50<71,A,not included,not included,68.55703607409815
2019-20,N7,South West,Avon,BSU,50<71,A,not included,not included,64.8269040553907
2019-20,N7,South West,Cornwall,BSU,50<71,A,not included,not included,58.9142091152815
2019-20,N7,South West,Dorset,BSU,50<71,A,not included,not included,63.43147946201382
2019-20,N7,South West,Gloucestershire,BSU,50<71,A,not included,not included,67.01754385964912
2019-20,N7,South West,North & East Devon,BSU,50<71,A,not included,not included,65.6082474226804
2019-20,N7,South West,Somerset,BSU,50<71,A,not included,not included,59.13381454747363
2019-20,N7,South West,South Devon,BSU,50<71,A,not included,not included,63.13497822931785
2019-20,N7,South West,West Devon,BSU,50<71,A,not included,not included,67.00507614213198
2019-20,N7,South West,Wiltshire,BSU,50<71,A,not included,not included,67.65393608729539
2019-20,N1,North East and Yorkshire,Barnsley,BSU,50<71,A and C1,not included,not included,88.656823910695
2019-20,N1,North East and Yorkshire,Doncaster,BSU,50<71,A and C1,not included,not included,81.16779348494161
2019-20,N1,North East and Yorkshire,Gateshead,BSU,50<71,A and C1,not included,not included,85.91160220994475
2019-20,N1,North East and Yorkshire,Humberside,BSU,50<71,A and C1,not included,not included,82.19487971750166
2019-20,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A and C1,not included,not included,82.67426671416696
2019-20,N1,North East and Yorkshire,Newcastle,BSU,50<71,A and C1,not included,not included,82.30274080330877
2019-20,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A and C1,not included,not included,86.58246757656006
2019-20,N1,North East and Yorkshire,North Tees,BSU,50<71,A and C1,not included,not included,82.98765281917159
2019-20,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A and C1,not included,not included,87.7771822871307
2019-20,N1,North East and Yorkshire,Pennine,BSU,50<71,A and C1,not included,not included,80.2532001688001
2019-20,N1,North East and Yorkshire,Rotherham,BSU,50<71,A and C1,not included,not included,85.84460522176785
2019-20,N1,North East and Yorkshire,Sheffield,BSU,50<71,A and C1,not included,not included,83.97077022806295
2019-20,N2,North West,Bolton,BSU,50<71,A and C1,not included,not included,82.62625553136195
2019-20,N2,North West,Cheshire & Stockport,BSU,50<71,A and C1,not included,not included,82.2866344605475
2019-20,N2,North West,Crewe,BSU,50<71,A and C1,not included,not included,81.16877376005658
2019-20,N2,North West,East Lancashire,BSU,50<71,A and C1,not included,not included,84.6233681105588
2019-20,N2,North West,Liverpool,BSU,50<71,A and C1,not included,not included,81.76864643097535
2019-20,N2,North West,Manchester,BSU,50<71,A and C1,not included,not included,76.53419899098502
2019-20,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A and C1,not included,not included,81.93432087154166
2019-20,N2,North West,South Lancashire,BSU,50<71,A and C1,not included,not included,85.7930113138229
2019-20,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A and C1,not included,not included,87.62626262626263
2019-20,N2,North West,Wirral & Chester,BSU,50<71,A and C1,not included,not included,86.49191572758451
2019-20,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A and C1,not included,not included,82.71786901061206
2019-20,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A and C1,not included,not included,80.1692743458322
2019-20,N3,Midlands,Hereford & Worcester,BSU,50<71,A and C1,not included,not included,84.60843033111087
2019-20,N3,Midlands,Kettering,BSU,50<71,A and C1,not included,not included,83.65980482940381
2019-20,N3,Midlands,Leicestershire,BSU,50<71,A and C1,not included,not included,84.26454416924123
2019-20,N3,Midlands,Lincolnshire,BSU,50<71,A and C1,not included,not included,84.38034041971426
2019-20,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A and C1,not included,not included,86.45026178010471
2019-20,N3,Midlands,North Midlands,BSU,50<71,A and C1,not included,not included,85.32781228433403
2019-20,N3,Midlands,North Nottinghamshire,BSU,50<71,A and C1,not included,not included,88.08478749598544
2019-20,N3,Midlands,Northampton,BSU,50<71,A and C1,not included,not included,81.46109412164458
2019-20,N3,Midlands,Nottingham City,BSU,50<71,A and C1,not included,not included,83.29080615580895
2019-20,N3,Midlands,Shropshire,BSU,50<71,A and C1,not included,not included,86.5043582807334
2019-20,N3,Midlands,South Birmingham,BSU,50<71,A and C1,not included,not included,78.94014487228364
2019-20,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A and C1,not included,not included,84.09810126582279
2019-20,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A and C1,not included,not included,78.74829188302816
2019-20,N4,East of England,Beds & Herts,BSU,50<71,A and C1,not included,not included,85.30779805284071
2019-20,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A and C1,not included,not included,79.21714818266543
2019-20,N4,East of England,Chelmsford & Colchester,BSU,50<71,A and C1,not included,not included,84.78373944704516
2019-20,N4,East of England,East Suffolk,BSU,50<71,A and C1,not included,not included,88.19122595390769
2019-20,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A and C1,not included,not included,85.13255769597559
2019-20,N4,East of England,King's Lynn,BSU,50<71,A and C1,not included,not included,84.96723946099641
2019-20,N4,East of England,Milton Keynes,BSU,50<71,A and C1,not included,not included,80.74430273886682
2019-20,N4,East of England,Norfolk & Norwich,BSU,50<71,A and C1,not included,not included,86.49529839814771
2019-20,N4,East of England,Peterborough,BSU,50<71,A and C1,not included,not included,84.25364854484937
2019-20,N4,East of England,South Essex,BSU,50<71,A and C1,not included,not included,83.94163550642172
2019-20,N4,East of England,West Essex (Epping),BSU,50<71,A and C1,not included,not included,83.42906129447064
2019-20,N4,East of England,West Suffolk,BSU,50<71,A and C1,not included,not included,85.9622438937103
2019-20,N5,London,Central & East London,BSU,50<71,A and C1,not included,not included,62.80190900003224
2019-20,N5,London,North London,BSU,50<71,A and C1,not included,not included,76.02065571497886
2019-20,N5,London,Outer North East London,BSU,50<71,A and C1,not included,not included,80.62135255750086
2019-20,N5,London,South East London,BSU,50<71,A and C1,not included,not included,75.48327212559022
2019-20,N5,London,South West London,BSU,50<71,A and C1,not included,not included,77.80105504934501
2019-20,N5,London,West of London,BSU,50<71,A and C1,not included,not included,75.40320727840832
2019-20,N6,South East,Aylesbury & Wycombe,BSU,50<71,A and C1,not included,not included,85.48763922847053
2019-20,N6,South East,Brighton,BSU,50<71,A and C1,not included,not included,80.53073197353162
2019-20,N6,South East,Canterbury,BSU,50<71,A and C1,not included,not included,85.95218710680187
2019-20,N6,South East,East Berkshire,BSU,50<71,A and C1,not included,not included,82.31314227356864
2019-20,N6,South East,Guildford,BSU,50<71,A and C1,not included,not included,83.69565217391305
2019-20,N6,South East,Isle of Wight,BSU,50<71,A and C1,not included,not included,82.87933094384708
2019-20,N6,South East,Maidstone,BSU,50<71,A and C1,not included,not included,82.10581732034747
2019-20,N6,South East,Medway,BSU,50<71,A and C1,not included,not included,83.24659125123661
2019-20,N6,South East,North & Mid Hampshire,BSU,50<71,A and C1,not included,not included,86.45478820880675
2019-20,N6,South East,Oxfordshire,BSU,50<71,A and C1,not included,not included,81.88551893408135
2019-20,N6,South East,Portsmouth,BSU,50<71,A and C1,not included,not included,80.2668707255249
2019-20,N6,South East,Southampton & Salisbury,BSU,50<71,A and C1,not included,not included,84.02056658937393
2019-20,N6,South East,West Berkshire,BSU,50<71,A and C1,not included,not included,84.67652681356273
2019-20,N6,South East,Worthing,BSU,50<71,A and C1,not included,not included,84.84114546231658
2019-20,N7,South West,Avon,BSU,50<71,A and C1,not included,not included,82.90608586710356
2019-20,N7,South West,Cornwall,BSU,50<71,A and C1,not included,not included,83.89607542205657
2019-20,N7,South West,Dorset,BSU,50<71,A and C1,not included,not included,84.48021885521885
2019-20,N7,South West,Gloucestershire,BSU,50<71,A and C1,not included,not included,84.79993808528752
2019-20,N7,South West,North & East Devon,BSU,50<71,A and C1,not included,not included,84.97666157214259
2019-20,N7,South West,Somerset,BSU,50<71,A and C1,not included,not included,84.03262781894759
2019-20,N7,South West,South Devon,BSU,50<71,A and C1,not included,not included,85.91855068123971
2019-20,N7,South West,West Devon,BSU,50<71,A and C1,not included,not included,84.05172413793103
2019-20,N7,South West,Wiltshire,BSU,50<71,A and C1,not included,not included,86.03705377315862
2019-20,N1,North East and Yorkshire,Barnsley,BSU,50<71,A to C2,not included,not included,78.27649859127563
2019-20,N1,North East and Yorkshire,Doncaster,BSU,50<71,A to C2,not included,not included,67.5990042996153
2019-20,N1,North East and Yorkshire,Gateshead,BSU,50<71,A to C2,not included,not included,74.35442220787604
2019-20,N1,North East and Yorkshire,Humberside,BSU,50<71,A to C2,not included,not included,68.05966519395241
2019-20,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A to C2,not included,not included,68.4460472755838
2019-20,N1,North East and Yorkshire,Newcastle,BSU,50<71,A to C2,not included,not included,68.82645428143977
2019-20,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A to C2,not included,not included,76.59692239566036
2019-20,N1,North East and Yorkshire,North Tees,BSU,50<71,A to C2,not included,not included,68.87290276023815
2019-20,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A to C2,not included,not included,77.1819360300537
2019-20,N1,North East and Yorkshire,Pennine,BSU,50<71,A to C2,not included,not included,66.386588731937
2019-20,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to C2,not included,not included,76.25722796565621
2019-20,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to C2,not included,not included,70.23158643374671
2019-20,N2,North West,Bolton,BSU,50<71,A to C2,not included,not included,68.25021219681577
2019-20,N2,North West,Cheshire & Stockport,BSU,50<71,A to C2,not included,not included,68.28055048913944
2019-20,N2,North West,Crewe,BSU,50<71,A to C2,not included,not included,69.99000999001
2019-20,N2,North West,East Lancashire,BSU,50<71,A to C2,not included,not included,70.86249899428755
2019-20,N2,North West,Liverpool,BSU,50<71,A to C2,not included,not included,64.13336496366107
2019-20,N2,North West,Manchester,BSU,50<71,A to C2,not included,not included,61.1052929521653
2019-20,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to C2,not included,not included,67.92447528869658
2019-20,N2,North West,South Lancashire,BSU,50<71,A to C2,not included,not included,72.82337719713465
2019-20,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A to C2,not included,not included,75.26593617531793
2019-20,N2,North West,Wirral & Chester,BSU,50<71,A to C2,not included,not included,72.80156071704641
2019-20,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A to C2,not included,not included,66.45735617880732
2019-20,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A to C2,not included,not included,65.63013463472055
2019-20,N3,Midlands,Hereford & Worcester,BSU,50<71,A to C2,not included,not included,73.10781141668593
2019-20,N3,Midlands,Kettering,BSU,50<71,A to C2,not included,not included,73.20141827747912
2019-20,N3,Midlands,Leicestershire,BSU,50<71,A to C2,not included,not included,74.02592007975409
2019-20,N3,Midlands,Lincolnshire,BSU,50<71,A to C2,not included,not included,72.73303573786947
2019-20,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to C2,not included,not included,74.74628778976606
2019-20,N3,Midlands,North Midlands,BSU,50<71,A to C2,not included,not included,72.32344632768361
2019-20,N3,Midlands,North Nottinghamshire,BSU,50<71,A to C2,not included,not included,78.72414091577944
2019-20,N3,Midlands,Northampton,BSU,50<71,A to C2,not included,not included,70.61237541970901
2019-20,N3,Midlands,Nottingham City,BSU,50<71,A to C2,not included,not included,71.22600885826772
2019-20,N3,Midlands,Shropshire,BSU,50<71,A to C2,not included,not included,76.2782865826112
2019-20,N3,Midlands,South Birmingham,BSU,50<71,A to C2,not included,not included,63.78448136796258
2019-20,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A to C2,not included,not included,73.28108866590772
2019-20,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to C2,not included,not included,65.57988072818581
2019-20,N4,East of England,Beds & Herts,BSU,50<71,A to C2,not included,not included,71.40149371958809
2019-20,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A to C2,not included,not included,69.34953836523916
2019-20,N4,East of England,Chelmsford & Colchester,BSU,50<71,A to C2,not included,not included,72.30847315937183
2019-20,N4,East of England,East Suffolk,BSU,50<71,A to C2,not included,not included,78.16897696726927
2019-20,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A to C2,not included,not included,73.42047930283225
2019-20,N4,East of England,King's Lynn,BSU,50<71,A to C2,not included,not included,73.67929811461639
2019-20,N4,East of England,Milton Keynes,BSU,50<71,A to C2,not included,not included,67.66847405112316
2019-20,N4,East of England,Norfolk & Norwich,BSU,50<71,A to C2,not included,not included,75.21925867109395
2019-20,N4,East of England,Peterborough,BSU,50<71,A to C2,not included,not included,73.03246753246754
2019-20,N4,East of England,South Essex,BSU,50<71,A to C2,not included,not included,72.32757278530282
2019-20,N4,East of England,West Essex (Epping),BSU,50<71,A to C2,not included,not included,72.4963803088803
2019-20,N4,East of England,West Suffolk,BSU,50<71,A to C2,not included,not included,75.0786701327131
2019-20,N5,London,Central & East London,BSU,50<71,A to C2,not included,not included,51.38063941705035
2019-20,N5,London,North London,BSU,50<71,A to C2,not included,not included,60.90755694829456
2019-20,N5,London,Outer North East London,BSU,50<71,A to C2,not included,not included,67.92873051224944
2019-20,N5,London,South East London,BSU,50<71,A to C2,not included,not included,60.686209577562124
2019-20,N5,London,South West London,BSU,50<71,A to C2,not included,not included,64.51642536929522
2019-20,N5,London,West of London,BSU,50<71,A to C2,not included,not included,57.96021834808168
2019-20,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to C2,not included,not included,75.32478971242348
2019-20,N6,South East,Brighton,BSU,50<71,A to C2,not included,not included,66.07807868669724
2019-20,N6,South East,Canterbury,BSU,50<71,A to C2,not included,not included,73.94454230353998
2019-20,N6,South East,East Berkshire,BSU,50<71,A to C2,not included,not included,68.75326030255607
2019-20,N6,South East,Guildford,BSU,50<71,A to C2,not included,not included,70.52399355373711
2019-20,N6,South East,Isle of Wight,BSU,50<71,A to C2,not included,not included,70.56423611111111
2019-20,N6,South East,Maidstone,BSU,50<71,A to C2,not included,not included,70.81416365428854
2019-20,N6,South East,Medway,BSU,50<71,A to C2,not included,not included,71.12276393083535
2019-20,N6,South East,North & Mid Hampshire,BSU,50<71,A to C2,not included,not included,75.53109387058777
2019-20,N6,South East,Oxfordshire,BSU,50<71,A to C2,not included,not included,70.26531564562363
2019-20,N6,South East,Portsmouth,BSU,50<71,A to C2,not included,not included,66.5813553973986
2019-20,N6,South East,Southampton & Salisbury,BSU,50<71,A to C2,not included,not included,70.54899387576553
2019-20,N6,South East,West Berkshire,BSU,50<71,A to C2,not included,not included,72.40702965636278
2019-20,N6,South East,Worthing,BSU,50<71,A to C2,not included,not included,74.17860728301542
2019-20,N7,South West,Avon,BSU,50<71,A to C2,not included,not included,69.94182643055758
2019-20,N7,South West,Cornwall,BSU,50<71,A to C2,not included,not included,70.78855942473943
2019-20,N7,South West,Dorset,BSU,50<71,A to C2,not included,not included,72.40650014724386
2019-20,N7,South West,Gloucestershire,BSU,50<71,A to C2,not included,not included,73.89310611928738
2019-20,N7,South West,North & East Devon,BSU,50<71,A to C2,not included,not included,73.82513126569481
2019-20,N7,South West,Somerset,BSU,50<71,A to C2,not included,not included,72.62218377698267
2019-20,N7,South West,South Devon,BSU,50<71,A to C2,not included,not included,71.90904519805575
2019-20,N7,South West,West Devon,BSU,50<71,A to C2,not included,not included,73.40003526093088
2019-20,N7,South West,Wiltshire,BSU,50<71,A to C2,not included,not included,75.67221054880872
2019-20,N1,North East and Yorkshire,Barnsley,BSU,50<71,A to D,not included,not included,78.28915428682396
2019-20,N1,North East and Yorkshire,Doncaster,BSU,50<71,A to D,not included,not included,67.60486899859723
2019-20,N1,North East and Yorkshire,Gateshead,BSU,50<71,A to D,not included,not included,74.36328854265103
2019-20,N1,North East and Yorkshire,Humberside,BSU,50<71,A to D,not included,not included,68.06419582970274
2019-20,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A to D,not included,not included,68.45731010850943
2019-20,N1,North East and Yorkshire,Newcastle,BSU,50<71,A to D,not included,not included,68.83179728570485
2019-20,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A to D,not included,not included,76.59821774506005
2019-20,N1,North East and Yorkshire,North Tees,BSU,50<71,A to D,not included,not included,68.8771138669673
